initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,motor_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,motor_testing_trials.thisRepN,motor_testing_trials.thisTrialN,motor_testing_trials.thisN,motor_testing_trials.thisIndex,motor_testing_loop.thisRepN,motor_testing_loop.thisTrialN,motor_testing_loop.thisN,motor_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,text_2.stopped,RSI.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,feedback_post_section.stopped,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,key_resp.stopped,fixation_init.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction_text.stopped,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,seqarrow.stopped,arrow_report.stopped,motor_testing_instruction.started,spaceship3.started,motor_testing_instruction_text.started,key_resp_3.started,motor_testing_instruction.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,21,21,76,,,,,,,,,,,,,,,,,,,,,678.4676275999955,,,,,,,,,,,,,678.4616380999942,678.4676275999955,678.4676275999955,678.6689896999887,678.9635816999944,4,0,0.4886673000000883,None,678.9644023000001,678.9732903999975,678.9732903999975,679.1764931999933,679.3843224999873,679.3786946999899,679.3787274999922,679.3843224999873,,680.0793602999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,22,22,57,,,,,,,,,,,,,,,,,,,,,680.0855957999884,,,,,,,,,,,,,680.0799068999913,680.0855957999884,680.0855957999884,680.2876230999973,680.566771599988,3,1,0.475924499987741,None,680.5676469999889,680.5768573999958,680.5768573999958,680.7803000999993,680.9883525999903,680.9822771999898,680.9823092000006,680.9883525999903,,681.6835128999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,2,180,3,1,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,23,23,78,,,,,,,,,,,,,,,,,,,,,681.689782299989,,,,,,,,,,,,,681.6841652000003,681.689782299989,681.689782299989,681.8913085999957,682.3260665999987,1,1,0.6323066999902949,None,682.3269215999899,682.3335928000015,682.3335928000015,682.5371982999932,682.7453340999928,682.7386877999961,682.7387054999999,682.7453340999928,,683.4409000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,24,24,80,,,,,,,,,,,,,,,,,,,,,683.4466850999888,,,,,,,,,,,,,683.4413930999872,683.4466850999888,683.4466850999888,683.6485988999921,683.9343558999972,3,1,0.4842302000033669,None,683.9350751999882,683.9419697999983,683.9419697999983,684.1477731999912,684.3559555999964,684.3494834000012,684.3494964999991,684.3559555999964,,685.0513765999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,1,90,2,2,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,25,25,63,,,,,,,,,,,,,,,,,,,,,685.0578209999949,,,,,,,,,,,,,685.0520601999888,685.0578209999949,685.0578209999949,685.2594652999978,685.8244827000017,2,1,0.7643966000032378,None,685.8251240999962,685.8326925000001,685.8326925000001,686.0370771999878,686.2453497999959,686.2394733999972,686.2395049999905,686.2453497999959,,686.9395955999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,1,90,2,2,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,26,26,48,,,,,,,,,,,,,,,,,,,,,686.9465576999937,,,,,,,,,,,,,686.9399458999978,686.9465576999937,686.9465576999937,687.1484705999901,687.5252531000006,2,1,0.576418199998443,None,687.5258272999927,687.5311718999874,687.5311718999874,687.7382137999957,687.9466597999999,687.941210799996,687.9412556999887,687.9466597999999,,688.6413308999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,2,180,3,1,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,27,27,58,,,,,,,,,,,,,,,,,,,,,688.6481026999973,,,,,,,,,,,,,688.6418522999884,688.6481026999973,688.6481026999973,688.84952779999,689.3028164999996,1,1,0.6496650999906706,None,689.3034073000017,689.3088733999903,689.3088733999903,689.5157312999945,689.7240613999893,689.7175030999933,689.7175200999918,689.7240613999893,,690.4186472000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,28,28,77,,,,,,,,,,,,,,,,,,,,,690.4254810999992,,,,,,,,,,,,,690.4190258999879,690.4254810999992,690.4254810999992,690.6273611999932,691.2008411999996,3,1,0.7720504000026267,None,691.201877399988,691.2117641999939,691.2117641999939,691.4119572999916,691.6204813999939,691.6147682999872,691.6148050999909,691.6204813999939,692.321070799997,692.3146396999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,3,270,0,4,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,29,29,5,,,,,,,,,,,,,,,,,,,,,692.321070799997,,,,,,,,,,,,,692.3149119000009,692.321070799997,692.321070799997,692.5228526999999,693.3151153999934,None,0,,,693.3156898999878,693.323189399991,693.323189399991,693.5297738999943,693.7378113999875,693.7312726999953,693.7312909999891,693.7378113999875,,694.4332069999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,30,30,59,,,,,,,,,,,,,,,,,,,,,694.4393554999988,,,,,,,,,,,,,694.433841799997,694.4393554999988,694.4393554999988,694.6412223999941,695.106912999996,2,0,0.6665039000072284,None,695.10723709999,695.112739499993,695.112739499993,695.3217820999998,695.5299019999948,695.5242113999993,695.524253399999,695.5299019999948,,696.2248483000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,31,31,41,,,,,,,,,,,,,,,,,,,,,696.2317526999977,,,,,,,,,,,,,696.2253983999981,696.2317526999977,696.2317526999977,696.4321304999903,696.6163476999936,3,1,0.3777996999997413,None,696.6171501999925,696.6257703999872,696.6257703999872,696.8282731999934,697.036775399989,697.0314126999874,697.0314492999896,697.036775399989,697.737685,697.7314455999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,1,90,2,2,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,32,32,75,,,,,,,,,,,,,,,,,,,,,697.737685,,,,,,,,,,,,,697.7316685999976,697.737685,697.737685,697.9398324999929,698.3650478999916,2,1,0.6237825000134762,None,698.3656267999904,698.3714660999976,698.3714660999976,698.5785215999931,698.7869802999921,698.780980999989,698.7810191999888,698.7869802999921,,699.481604799992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,1,90,2,2,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,33,33,83,,,,,,,,,,,,,,,,,,,,,699.4882838999911,,,,,,,,,,,,,699.4822376999946,699.4882838999911,699.4882838999911,699.6897343999881,700.2531248999876,2,1,0.7579469000047538,None,700.2538859999913,700.2590153999918,700.2590153999918,700.4667512999877,700.6752735999908,700.6688414999953,700.6688643999951,700.6752735999908,,701.37075799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,34,34,44,,,,,,,,,,,,,,,,,,,,,701.3787902999902,,,,,,,,,,,,,701.3714369999943,701.3787902999902,701.3787902999902,701.5787745999987,701.9897443999944,3,1,0.6061270000063814,None,701.9904339999921,701.9966673999879,701.9966673999879,702.2038585999981,702.411471200001,702.405702899996,702.4057342000015,702.411471200001,,703.1066745999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,3,270,0,4,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,35,35,45,,,,,,,,,,,,,,,,,,,,,703.1129972999915,,,,,,,,,,,,,703.1071679000015,703.1129972999915,703.1129972999915,703.3141392999969,703.9065480999998,4,1,0.7866139999969164,None,703.9070895999903,703.9116385999951,703.9116385999951,704.1200428000011,704.3286823999952,704.3224230999913,704.3224569999875,704.3286823999952,,705.0229962000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,1,90,2,2,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,36,36,71,,,,,,,,,,,,,,,,,,,,,705.0298467999964,,,,,,,,,,,,,705.023623599991,705.0298467999964,705.0298467999964,705.2311966999987,705.7819152000011,2,1,0.745391100004781,None,705.7825389999925,705.7889576999878,705.7889576999878,705.9947914999939,706.2027626999916,706.1959888999991,706.1960021999985,706.2027626999916,,706.8986052999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,37,37,24,,,,,,,,,,,,,,,,,,,,,706.9046219999873,,,,,,,,,,,,,706.8992461999878,706.9046219999873,706.9046219999873,707.1067733999953,707.3708550999872,3,1,0.46160019999661017,None,707.3713142999914,707.3764401999942,707.3764401999942,707.5850327999942,707.7933118999936,707.788215099994,707.7882589999936,707.7933118999936,,708.4885370999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,2,180,3,1,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,38,38,72,,,,,,,,,,,,,,,,,,,,,708.4961574999907,,,,,,,,,,,,,708.4891034999891,708.4961574999907,708.4961574999907,708.6960478999972,709.0310634999914,1,1,0.5284052999923006,None,709.0316579999926,709.0363705999916,709.0363705999916,709.2450744999951,709.452784699999,709.4462306999922,709.4462425999955,709.452784699999,,710.1473777999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,39,39,23,,,,,,,,,,,,,,,,,,,,,710.1541300999961,,,,,,,,,,,,,710.1476296999899,710.1541300999961,710.1541300999961,710.3558667999896,710.6353023999982,3,1,0.4751947999902768,None,710.6361531000002,710.6412579999887,710.6412579999887,710.8487494000001,711.0603396999941,711.0566013999924,711.0566390999884,711.0603396999941,,711.7591075999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,40,40,34,,,,,,,,,,,,,,,,,,,,,711.7655956999952,,,,,,,,,,,,,711.7596290999936,711.7655956999952,711.7655956999952,711.9669899,712.3033067999932,3,1,0.5330488000035984,None,712.3039686999982,712.3096625999897,712.3096625999897,712.5159560999891,712.7235531999904,712.7172525999922,712.7172693999892,712.7235531999904,,713.4188904999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,1,90,2,2,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,41,41,2,,,,,,,,,,,,,,,,,,,,,713.4253560999932,,,,,,,,,,,,,713.4195427999948,713.4253560999932,713.4253560999932,713.6271917999984,713.9762689999916,2,1,0.5470606000017142,None,713.9770786000008,713.9841683999985,713.9841683999985,714.1889320999908,714.3975037999917,714.390893799995,714.3909182999923,714.3975037999917,,715.0921298999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,42,42,1,,,,,,,,,,,,,,,,,,,,,715.099349199998,,,,,,,,,,,,,715.0927496999939,715.099349199998,715.099349199998,715.3003339999996,715.849193099988,3,1,0.7456625999911921,None,715.849492399997,715.8553600000014,715.8553600000014,716.063599599991,716.2726262999931,716.2668750999874,716.2669061999914,716.2726262999931,,716.9670269999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,3,270,0,4,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,43,43,84,,,,,,,,,,,,,,,,,,,,,716.9734726999886,,,,,,,,,,,,,716.9675054999971,716.9734726999886,716.9734726999886,717.1747678999964,717.8579243999993,4,1,0.8802695000049425,None,717.8586157999962,717.8674644999992,717.8674644999992,718.0707197999873,718.2793477999949,718.2723266999965,718.272344500001,718.2793477999949,,718.974270199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,3,270,0,4,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,44,44,6,,,,,,,,,,,,,,,,,,,,,718.981730799991,,,,,,,,,,,,,718.9748858999956,718.981730799991,718.981730799991,719.1823937000008,719.468955999997,4,1,0.48151850000431295,None,719.4696223999927,719.4773210999992,719.4773210999992,719.6826112999988,719.890336299999,719.8841456999944,719.8841632999975,719.890336299999,,720.5861720999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,1,90,2,2,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,45,45,79,,,,,,,,,,,,,,,,,,,,,720.5938569999998,,,,,,,,,,,,,720.5870964999922,720.5938569999998,720.5938569999998,720.7934030999895,721.2448953999992,2,1,0.6449857999978121,None,721.2451711999893,721.2509936999995,721.2509936999995,721.4597560999973,721.6682653999887,721.6625634999946,721.6626037999958,721.6682653999887,,722.3633574999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,2,180,3,1,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,46,46,60,,,,,,,,,,,,,,,,,,,,,722.3699954999902,,,,,,,,,,,,,722.3641027999984,722.3699954999902,722.3699954999902,722.5706623000005,722.9688725000015,1,1,0.5925018999987515,None,722.9696314999892,722.9751270999986,722.9751270999986,723.1825024999998,723.3904745999898,723.3850938999967,723.3851390999916,723.3904745999898,724.0913446999912,724.0852498999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,47,47,33,,,,,,,,,,,,,,,,,,,,,724.0913446999912,,,,,,,,,,,,,724.0856638999976,724.0913446999912,724.0913446999912,724.2930158999952,724.6152576999884,3,1,0.5206724000017857,None,724.6159807999938,724.6225558000006,724.6225558000006,724.8280393999885,725.0360915999918,725.0306465999893,725.0306874999951,725.0360915999918,725.7374084999901,725.7311233999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,3,270,0,4,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,48,48,26,,,,,,,,,,,,,,,,,,,,,725.7374084999901,,,,,,,,,,,,,725.7315205999912,725.7374084999901,725.7374084999901,725.939994299988,726.5119477999979,4,1,0.7667095999931917,None,726.5127117999946,726.5220380999963,726.5220380999963,726.7235967000015,726.9317091999983,726.9252796999936,726.9252984999912,726.9317091999983,,727.6264969999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,1,90,2,2,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,49,49,7,,,,,,,,,,,,,,,,,,,,,727.6333203999966,,,,,,,,,,,,,727.6269755999965,727.6333203999966,727.6333203999966,727.8346197999927,728.0792680999875,2,1,0.4410852999862982,None,728.0797497999883,728.0845529999933,728.0845529999933,728.2926712999906,728.5014278000017,728.4944511999929,728.4944709999982,728.5014278000017,,729.1965730999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,1,90,2,2,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,50,50,29,,,,,,,,,,,,,,,,,,,,,729.2037521999882,,,,,,,,,,,,,729.1973340999975,729.2037521999882,729.2037521999882,729.403779699991,729.807925999994,2,1,0.6000976000068476,None,729.8083240999986,729.8133816999907,729.8133816999907,730.0221178999927,730.2312333000009,730.2246980999917,730.2247346999939,730.2312333000009,,730.9251301999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,3,270,0,4,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,51,51,30,,,,,,,,,,,,,,,,,,,,,730.9322829000012,,,,,,,,,,,,,730.925754099997,730.9322829000012,730.9322829000012,731.1330421999883,731.4757175999985,4,1,0.5390741000010166,None,731.476362699992,731.4825929999934,731.4825929999934,731.6892413999885,731.8969168999902,731.8916181999957,731.891649799989,731.8969168999902,732.5980459999992,732.5919901999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,1,90,2,2,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,52,52,49,,,,,,,,,,,,,,,,,,,,,732.5980459999992,,,,,,,,,,,,,732.5923599999951,732.5980459999992,732.5980459999992,732.7996393999929,733.3237861999951,2,1,0.7191879000019981,None,733.3247427999886,733.3344535999931,733.3344535999931,733.5360142999998,733.7439318999968,733.7377283999958,733.7377542999893,733.7439318999968,,734.4392402999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,1,90,2,2,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,53,53,11,,,,,,,,,,,,,,,,,,,,,734.4462876999896,,,,,,,,,,,,,734.4397943999938,734.4462876999896,734.4462876999896,734.6470483999874,735.0033616000001,2,1,0.5529684999928577,None,735.0039802999963,735.0103788999986,735.0103788999986,735.2167828999955,735.4246328000008,735.4180108,735.4180326999922,735.4246328000008,,736.1196607999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,2,180,3,1,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,54,54,3,,,,,,,,,,,,,,,,,,,,,736.1261246999929,,,,,,,,,,,,,736.1202814999997,736.1261246999929,736.1261246999929,736.3276175999927,736.7593285999901,1,1,0.6305132999987109,None,736.759779,736.7646123999875,736.7646123999875,736.9733304999972,737.1814944999933,737.1749415999948,737.174958699994,737.1814944999933,,737.8763837000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,2,180,3,1,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,55,55,37,,,,,,,,,,,,,,,,,,,,,737.883239399991,,,,,,,,,,,,,737.8768500000006,737.883239399991,737.883239399991,738.0846768999909,738.3351643999922,1,1,0.44999490000191145,None,738.3354848999879,738.3409595999983,738.3409595999983,738.5496943999897,738.758150099995,738.7524371999898,738.7524822999985,738.758150099995,,739.4527734000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,3,270,0,4,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,56,56,8,,,,,,,,,,,,,,,,,,,,,739.4592329000006,,,,,,,,,,,,,739.4533695999999,739.4592329000006,739.4592329000006,739.6610271999962,740.0249258999975,4,1,0.5617094000044744,None,740.0257244999957,740.0312121999887,740.0312121999887,740.2373426999984,740.4449725000013,740.4385842999909,740.4386012999894,740.4449725000013,,741.1398944999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,57,57,46,,,,,,,,,,,,,,,,,,,,,741.1464823999995,,,,,,,,,,,,,741.1403353999922,741.1464823999995,741.1464823999995,741.348362299992,741.6635261999909,3,1,0.5139480000070762,None,741.66428669999,741.6730452999909,741.6730452999909,741.8761858999933,742.0850571999908,742.0785502999934,742.0786286999937,742.0850571999908,,742.779415500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
,0,0,1,3,red,sequences/_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,58,58,54,,,,,,,,,,,,,,,,,,,,,742.7857757999882,,,,,,,,,,,,,742.7800952999969,742.7857757999882,742.7857757999882,742.988646400001,743.169954500001,3,1,0.3797008999972604,None,743.1706813999917,743.1794316999876,743.1794316999876,743.3830739999976,743.5915163999889,743.5852423999895,743.5852757999965,743.5915163999889,,744.2858520000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,motor,5,0,2024-08-01_13h53.06.679,ASRT_motor,2023.2.3,142.03113036845696,
