practice_seq_files,orientation_degrees,orientation_index,correct_answer_index,correct_answer_direction,arrow_color,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,pre_section.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,fixation_practice.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_practice.stopped,RSI.started,text_2.started,text_2.stopped,RSI.stopped,key_resp.stopped,key_resp.rt,key_resp.duration,post_section.started,participant,session,learning_type,seqID,date,expName,psychopyVersion,frameRate,expStart,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,46,46,23,409.4248673999682,,,,,,,,,,,,,,,,,,,,409.41558549995534,409.4248673999682,409.4248673999682,409.6249517998658,409.91518220002763,None,0,409.91546209994704,409.925290199928,409.925290199928,410.2254372998141,410.5254180999473,410.51597879990004,410.5159944999032,410.5254180999473,,411.2164266000036,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,47,47,56,411.2260659998283,,,,,,,,,,,,,,,,,,,,411.2166989999823,411.2260659998283,411.2260659998283,411.4261395998765,411.7165719999466,None,0,411.7167908998672,411.72629269980825,411.72629269980825,412.05637250002474,412.35654670000076,412.34697129996493,412.34698699996807,412.35654670000076,,413.0471061998978,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,180,2,3,1,red,,,,,0,0,0,1,0,48,48,80,413.0570325998124,,,,,,,,,,,,,,,,,,,,413.0473850998096,413.0570325998124,413.0570325998124,,413.1678739998024,2,0,413.16829589987174,413.20955040003173,413.20955040003173,413.4970368000213,413.7972876999993,413.7875625998713,413.7875798998866,413.7972876999993,,414.487766899867,,0.10414499999023974,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,270,3,0,4,red,,,,,0,0,0,1,0,49,49,48,414.49777859984897,,,,,,,,,,,,,,,,,,,,414.48801169986837,414.49777859984897,414.49777859984897,414.6977693999652,414.9880498999264,None,0,414.98825679998845,414.99818669981323,414.99818669981323,415.3083056998439,415.6082507998217,415.5986493998207,415.59866539994255,415.6082507998217,,416.2987457998097,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,0,0,1,3,red,,,,,0,0,0,1,0,50,50,67,416.30853829998523,,,,,,,,,,,,,,,,,,,,416.29898269986734,416.30853829998523,416.30853829998523,416.5087637999095,416.79899739986286,None,0,416.7991939999629,416.80901279998943,416.80901279998943,417.1191392999608,417.41933359997347,417.40973069984466,417.4097471998539,417.41933359997347,418.1195004999172,418.1100618999917,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,0,0,1,3,red,,,,,0,0,0,1,0,51,51,0,418.1195004999172,,,,,,,,,,,,,,,,,,,,418.11030109995045,418.1195004999172,418.1195004999172,418.3196637998335,418.6101009999402,None,0,418.61034529982135,418.62004780001007,418.62004780001007,418.95023039984517,419.25018089986406,419.2407569999341,419.2407734999433,419.25018089986406,419.9505622999277,419.9410043999087,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,270,3,0,4,red,,,,,0,0,0,1,0,52,52,81,419.9505622999277,,,,,,,,,,,,,,,,,,,,419.94122759997845,419.9505622999277,419.9505622999277,420.1506999998819,420.4408313999884,None,0,420.44102439982817,420.4508850998245,420.4508850998245,420.76100319996476,421.0611941998359,421.0517193998676,421.0517360998783,421.0611941998359,421.7615176998079,421.7518159998581,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,270,3,0,4,red,,,,,0,0,0,1,0,53,53,14,421.7615176998079,,,,,,,,,,,,,,,,,,,,421.75204949988984,421.7615176998079,421.7615176998079,421.9616564998869,422.25191669980995,None,0,422.2520924999844,422.26195740001276,422.26195740001276,422.5721034000162,422.8720300998539,422.8626155999955,422.8626307998784,422.8720300998539,423.57251899992116,423.56291219987907,422.26195740001276,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,180,2,3,1,red,,,,,0,0,0,1,0,54,54,9,423.57251899992116,,,,,,,,,,,,,,,,,,,,423.56315539986826,423.57251899992116,423.57251899992116,423.77263399981894,423.88347719982266,4,0,423.88372919987887,423.9293914998416,423.9293914998416,424.21274839993566,424.512916599866,424.5033295999747,424.50334639986977,424.512916599866,425.2132828999311,425.2036339000333,,0.30864769988693297,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,270,3,0,4,red,,,,,0,0,0,1,0,55,55,8,425.2132828999311,,,,,,,,,,,,,,,,,,,,425.203858199995,425.2132828999311,425.2132828999311,,425.32403829996474,1,0,425.32427300000563,425.3619456999004,425.3619456999004,425.64360069995746,425.9438157998957,425.93415159988217,425.9341692000162,425.9438157998957,,426.6343707998749,,0.10774099989794195,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,270,3,0,4,red,,,,,0,0,0,1,0,56,56,30,426.64425759995356,,,,,,,,,,,,,,,,,,,,426.634645299986,426.64425759995356,426.64425759995356,426.8443467998877,427.1344198998995,None,0,427.1346479000058,427.1445143998135,427.1445143998135,427.44454259984195,427.7446611998603,427.73501749988645,427.7350337000098,427.7446611998603,,428.43520829989575,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,0,0,1,3,red,,,,,0,0,0,1,0,57,57,53,428.4452652998734,,,,,,,,,,,,,,,,,,,,428.43551829992794,428.4452652998734,428.4452652998734,428.6451112998184,428.93538039992563,None,0,428.9355793998111,428.9454120998271,428.9454120998271,429.28549919999205,429.58551019988954,429.5760313998908,429.5760480999015,429.58551019988954,,430.27620339998975,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,180,2,3,1,red,,,,,0,0,0,1,0,58,58,68,430.28597859991714,,,,,,,,,,,,,,,,,,,,430.27646810002625,430.28597859991714,430.28597859991714,430.4862362998538,430.5074646999128,3,0,430.5077016998548,430.5465605999343,430.5465605999343,430.83639599988237,431.136565499939,431.12697079987265,431.1269867999945,431.136565499939,431.83697479986586,431.827316199895,,0.2194350000936538,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,0,0,1,3,red,,,,,0,0,0,1,0,59,59,62,431.83697479986586,,,,,,,,,,,,,,,,,,,,431.8275406998582,431.83697479986586,431.83697479986586,432.0370674999431,432.16771199996583,1,0,432.16794870002195,432.2072407999076,432.2072407999076,432.49713879986666,432.79747490002774,432.78786439984106,432.78787989984266,432.79747490002774,433.4976250999607,433.4881155998446,,0.3246542999986559,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,270,3,0,4,red,,,,,0,0,0,1,0,60,60,38,433.4976250999607,,,,,,,,,,,,,,,,,,,,433.4884095999878,433.4976250999607,433.4976250999607,433.69791639992036,433.708469199948,4,1,433.70876579987817,433.7589402999729,433.7589402999729,434.04813819983974,434.3481826998759,434.3386850999668,434.3387032998726,434.3481826998759,435.0486758998595,435.039059799863,,0.2077092998661101,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,61,61,17,435.0486758998595,,,,,,,,,,,,,,,,,,,,435.0392918998841,435.0486758998595,435.0486758998595,435.2487278999761,435.4893951998092,2,1,435.4896549999248,435.53200609982014,435.53200609982014,435.8191321999766,436.1191932999063,436.10963329998776,436.1096491999924,436.1191932999063,,436.80996249988675,,0.4321007998660207,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,180,2,3,1,red,,,,,0,0,0,1,0,62,62,69,436.81952119991183,,,,,,,,,,,,,,,,,,,,436.8102306998335,436.81952119991183,436.81952119991183,,436.8501854999922,2,0,436.85041179996915,436.8915758000221,436.8915758000221,437.1799306999892,437.480031499872,437.47035079984926,437.4703666998539,437.480031499872,,438.1704394000117,,0.02156020002439618,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,0,0,1,3,red,,,,,0,0,0,1,0,63,63,72,438.1804125998169,,,,,,,,,,,,,,,,,,,,438.17075659986585,438.1804125998169,438.1804125998169,,438.21155859995633,2,0,438.21178779983893,438.254938099999,438.254938099999,438.54037819989026,438.8406175998971,438.8310511999298,438.8310684999451,438.8406175998971,439.54096839996055,439.5312918999698,,0.028343900106847286,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,270,3,0,4,red,,,,,0,0,0,1,0,64,64,6,439.54096839996055,,,,,,,,,,,,,,,,,,,,439.53152640000917,439.54096839996055,439.54096839996055,439.74133570003323,439.75183480000123,1,0,439.7520790998824,439.7987398998812,439.7987398998812,440.08131699985825,440.3813715998549,440.3718383999076,440.3718550999183,440.3813715998549,441.0817483998835,441.0721584998537,,0.20461100013926625,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,65,65,63,441.0817483998835,,,,,,,,,,,,,,,,,,,,441.0723890999798,441.0817483998835,441.0817483998835,441.2817534999922,441.3225801999215,3,0,441.3228174999822,441.36862399987876,441.36862399987876,441.65230820002034,441.9523226998281,441.942662499845,441.94267829996534,441.9523226998281,442.65268429997377,442.64305219985545,,0.23914550011977553,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,270,3,0,4,red,,,,,0,0,0,1,0,66,66,25,442.65268429997377,,,,,,,,,,,,,,,,,,,,442.6432899998035,442.65268429997377,442.65268429997377,442.8528086999431,442.91398399998434,4,1,442.9142846998293,442.9583117000293,442.9583117000293,443.2430081998464,443.5432599999476,443.5335225998424,443.5335401999764,443.5432599999476,444.24351900001056,444.233860099921,,0.2604714999906719,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,270,3,0,4,red,,,,,0,0,0,1,0,67,67,47,444.24351900001056,,,,,,,,,,,,,,,,,,,,444.2340972998645,444.24351900001056,444.24351900001056,444.4435576000251,444.73389359982684,None,0,444.7340900998097,444.7438922999427,444.7438922999427,445.0439447998069,445.3641885998659,445.3546114999335,445.3546281999443,445.3641885998659,446.0645474998746,446.05501000001095,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,270,3,0,4,red,,,,,0,0,0,1,0,68,68,39,446.0645474998746,,,,,,,,,,,,,,,,,,,,446.0552527999971,446.0645474998746,446.0645474998746,446.2646235998254,446.5547030000016,None,0,446.5548946999479,446.56478519993834,446.56478519993834,446.88482369994745,447.185139299836,447.1755341999233,447.1755493998062,447.185139299836,447.88548109983094,447.87587999994867,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,180,2,3,1,red,,,,,0,0,0,1,0,69,69,15,447.88548109983094,,,,,,,,,,,,,,,,,,,,447.8760986998677,447.88548109983094,447.88548109983094,448.08556759986095,448.3757610998582,None,0,448.3759488000069,448.3857461998705,448.3857461998705,448.6859022998251,448.98582599987276,448.97626949986443,448.97628599987365,448.98582599987276,,449.6764401998371,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,70,70,45,449.6863349999767,,,,,,,,,,,,,,,,,,,,449.67668929998763,449.6863349999767,449.6863349999767,449.88656000001356,450.17673809989356,None,0,450.1769350999966,450.1868402999826,450.1868402999826,450.48690849984996,450.80707769980654,450.7975683999248,450.7975843998138,450.80707769980654,451.50742659997195,451.4977295999415,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,71,71,55,451.50742659997195,,,,,,,,,,,,,,,,,,,,451.4979562999215,451.50742659997195,451.50742659997195,451.70748129999265,451.9977291999385,None,0,451.9979212998878,452.00770159997046,452.00770159997046,452.3777515999973,452.67784060002305,452.66856079990976,452.66857640002854,452.67784060002305,453.37833849992603,453.36883879988454,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,0,0,1,3,red,,,,,0,0,0,1,0,72,72,5,453.37833849992603,,,,,,,,,,,,,,,,,,,,453.36906419997104,453.37833849992603,453.37833849992603,453.5783176999539,453.63953769998625,2,0,453.6397820999846,453.69305699993856,453.69305699993856,453.97862780001014,454.2789195999503,454.26938099996187,454.2693984999787,454.2789195999503,,454.9695506999269,,0.2546889001969248,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,73,73,20,454.97928259987384,,,,,,,,,,,,,,,,,,,,454.96980049996637,454.97928259987384,454.97928259987384,455.1794163000304,455.4695377999451,None,0,455.4697308000177,455.4794689998962,455.4794689998962,455.80978809995577,456.10972029995173,456.1000711999368,456.10008699982427,456.10972029995173,,456.80039480002597,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,74,74,70,456.81017620000057,,,,,,,,,,,,,,,,,,,,456.8006344998721,456.81017620000057,456.81017620000057,457.0102708998602,457.30053919996135,None,0,457.30072499997914,457.3105962998234,457.3105962998234,457.6406067998614,457.9408837999217,457.93122989987023,457.9312460999936,457.9408837999217,458.6411899998784,458.6316192999948,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,180,2,3,1,red,,,,,0,0,0,1,0,75,75,36,458.6411899998784,,,,,,,,,,,,,,,,,,,,458.63185220002197,458.6411899998784,458.6411899998784,458.84123909985647,459.1316499998793,None,0,459.13187659997493,459.1412724999245,459.1412724999245,459.471617099829,459.7717871000059,459.76218899991363,459.76220599981025,459.7717871000059,460.4721516999416,460.46245039999485,459.1412724999245,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,180,2,3,1,red,,,,,0,0,0,1,0,76,76,10,460.4721516999416,,,,,,,,,,,,,,,,,,,,460.46271579992026,460.4721516999416,460.4721516999416,460.67219539987855,460.9535660999827,4,0,460.95379929989576,461.00688559981063,461.00688559981063,461.29262480000034,461.59286909992807,461.5832960999105,461.5833121999167,461.59286909992807,462.2931225998327,462.2835724998731,,0.48047830001451075,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,77,77,24,462.2931225998327,,,,,,,,,,,,,,,,,,,,462.2837957998272,462.2931225998327,462.2931225998327,462.4931757999584,462.78336329991,None,0,462.78355429996736,462.79346509999596,462.79346509999596,463.12339009996504,463.4237265998963,463.41422269982286,463.41423929994926,463.4237265998963,464.1240844000131,464.11452269996516,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,78,78,16,464.1240844000131,,,,,,,,,,,,,,,,,,,,464.1147505999543,464.1240844000131,464.1240844000131,464.3240939998068,464.6144436998293,None,0,464.6146497998852,464.62422110000625,464.62422110000625,464.95452039991505,465.254516299814,465.24512129998766,465.24513909989037,465.254516299814,,465.9455255998764,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,0,0,1,3,red,,,,,0,0,0,1,0,79,79,32,465.95512689999305,,,,,,,,,,,,,,,,,,,,465.9457670999691,465.95512689999305,465.95512689999305,466.15502969990484,466.4457993998658,None,0,466.44599959999323,466.45538969989866,466.45538969989866,466.7855477000121,467.0857112999074,467.07600459991954,467.0760196999181,467.0857112999074,,467.7760870999191,,,,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,0,0,1,3,red,,,,,0,0,0,1,0,80,80,82,467.78612059983425,,,,,,,,,,,,,,,,,,,,467.77635369985364,467.78612059983425,467.78612059983425,467.98612769995816,468.1773311998695,3,1,468.1775573999621,468.2328259998467,468.2328259998467,468.51635969989,468.81636469997466,468.8069101998117,468.80692559992895,468.81636469997466,469.5169604998082,469.50728399981745,,0.39034779998473823,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,180,2,3,1,red,,,,,0,0,0,1,0,81,81,78,469.5169604998082,,,,,,,,,,,,,,,,,,,,469.5075428998098,469.5169604998082,469.5169604998082,469.7169535998255,469.9782273999881,2,0,469.97848959988914,470.04370289994404,470.04370289994404,470.3273616998922,470.62736799987033,470.6180852998514,470.6181015998591,470.62736799987033,471.3279065999668,471.3182573998347,,0.4604325999971479,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,82,82,66,471.3279065999668,,,,,,,,,,,,,,,,,,,,471.31848909985274,471.3279065999668,471.3279065999668,471.5279718998354,471.6201050998643,1,0,471.62036429997534,471.6823892998509,471.6823892998509,471.96830589999445,472.26832899986766,472.2587583998684,472.2587746998761,472.26832899986766,472.9687051998917,472.95903519983403,,0.2891754999291152,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,90,1,2,2,red,,,,,0,0,0,1,0,83,83,74,472.9687051998917,,,,,,,,,,,,,,,,,,,,472.9592552999966,472.9687051998917,472.9687051998917,473.16898119985126,473.26051940000616,2,1,473.26077159983106,473.31938679981977,473.31938679981977,473.60905299987644,473.9093153998256,473.8998101998586,473.899826399982,473.9093153998256,474.6096041998826,474.6001197998412,,0.2878759999293834,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
sequences/009227_practice_sequence_01.csv,270,3,0,4,red,,,,,0,0,0,1,0,84,84,40,474.6096041998826,,,,,,,,,,,,,,,,,,,,474.60037239990197,474.6096041998826,474.6096041998826,474.80965329986066,474.89063779986463,3,0,474.8908934998326,474.9569202000275,474.9569202000275,475.2398430998437,475.5400745999068,475.53054769989103,475.5305647999048,475.5400745999068,,476.2309018999804,,0.28022330021485686,None,,009227,001,percept,1,2024-07-22_22h47.45.255,ASRT_percept,2023.2.3,None,2024-07-22 22h48.10.887553 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.230969700031,,,,,,,,,,
