initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,percept_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,percept_testing_trials.thisRepN,percept_testing_trials.thisTrialN,percept_testing_trials.thisN,percept_testing_trials.thisIndex,percept_testing_loop.thisRepN,percept_testing_loop.thisTrialN,percept_testing_loop.thisN,percept_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,text_2.stopped,RSI.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,key_resp.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,seqarrow.stopped,arrow_report.stopped,percept_testing_instruction.started,spaceship4.started,key_resp_5.started,percept_testing_instruction_text.started,percept_testing_instruction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,thankyouscreen.started,text.started,key_resp_6.started,thankyouscreen.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
,0,0,1,3,red,sequences/sub107_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,80,80,73,,,,,,,,,,,,,,,,,,,,,844.4651855999837,,,,,,,,,,,,,844.4572380000027,844.4651855999837,844.4651855999837,844.6650433000177,845.0207140999846,3,1,0.5504892999888398,None,845.0214162999764,845.0265816000174,845.0265816000174,845.2342311000102,845.4422401000047,845.4366891999962,845.4367241999716,845.4422401000047,846.1434531999985,846.1371158999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,1,90,2,2,red,sequences/sub107_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,81,81,64,,,,,,,,,,,,,,,,,,,,,846.1434531999985,,,,,,,,,,,,,846.1375606000074,846.1434531999985,846.1434531999985,846.3450592000154,846.8416477999999,2,1,0.6912818999844603,None,846.8424108999898,846.8485099999816,846.8485099999816,847.0531152000185,847.2617315999814,847.255858599965,847.2558992999839,847.2617315999814,,847.9568989999825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,2,180,3,1,red,sequences/sub107_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,82,82,33,,,,,,,,,,,,,,,,,,,,,847.9659684000071,,,,,,,,,,,,,847.9576781999785,847.9659684000071,847.9659684000071,848.1714117999654,848.6742665999918,1,1,0.7054649000056088,None,848.6749808000168,848.6810144999763,848.6810144999763,848.886702799995,849.0953811000218,849.0891188000096,849.0891622999916,849.0953811000218,,849.7896130000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,2,180,3,1,red,sequences/sub107_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,83,83,26,,,,,,,,,,,,,,,,,,,,,849.7963033000124,,,,,,,,,,,,,849.7901778999949,849.7963033000124,849.7963033000124,849.9979313000222,850.3401718999958,1,1,0.5406467999564484,None,850.3409074000083,850.3463015999878,850.3463015999878,850.5531218000106,850.7614059000043,850.7557640000014,850.7558079999872,850.7614059000043,,851.4566101999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,0,0,1,3,red,sequences/sub107_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,0,84,84,51,,,,,,,,,,,,,,,,,,,,,851.4624746000045,,,,,,,,,,,,,851.4573251999682,851.4624746000045,851.4624746000045,851.6639628999983,852.0494585999986,3,1,0.5837218000087887,None,852.0500100000063,852.0550590999774,852.0550590999774,852.2615563999861,852.469540799968,852.4635539000155,852.4635876999819,852.469540799968,,853.1644249999663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,,,,,,sequences/sub107_practice_sequence_03.csv,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.1645900000003,853.1812033000169,853.1812033000169,865.0402231999906,space,11.853652899968438,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,2,180,3,1,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,0,0,34,,,,,,,,,,,,,,,,,,,,,866.0596256999997,,,,,,,,,,865.0408295000088,865.0466118999757,866.0398732000031,866.0565687000053,866.0596256999997,866.0596256999997,866.2611453999998,866.5754373999662,1,1,0.5109902999829501,None,866.5764558999799,866.5822830999969,866.5822830999969,866.7889302999829,866.9972189000109,866.9912320000003,866.9912692999933,866.9972189000109,,867.6917282000068,,,,,,,,,,,,,,,,866.0596256999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,1,90,2,2,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,1,1,83,,,,,,,,,,,,,,,,,,,,,867.6983175000059,,,,,,,,,,,,,867.6923995999969,867.6983175000059,867.6983175000059,867.8999355999986,868.6104817999876,2,1,0.9069982999935746,None,868.6109960000031,868.6161924999906,868.6161924999906,868.8234579999698,869.0318934000097,869.0256591999787,869.0256933000055,869.0318934000097,,869.7267655999749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,3,270,0,4,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,2,2,71,,,,,,,,,,,,,,,,,,,,,869.7332026999793,,,,,,,,,,,,,869.7272747000097,869.7332026999793,869.7332026999793,869.9346495000063,870.2701095999801,4,1,0.5312942999880761,None,870.2708501999732,870.2769589999807,870.2769589999807,870.4833564999863,870.6914600000018,870.6854001000174,870.6854368000058,870.6914600000018,,871.3863313000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,1,90,2,2,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,3,3,46,,,,,,,,,,,,,,,,,,,,,871.393138399988,,,,,,,,,,,,,871.3868133000215,871.393138399988,871.393138399988,871.5943657999742,871.895411000005,2,1,0.49948749999748543,None,871.8959951999714,871.9017852999968,871.9017852999968,872.1081822999986,872.3166008999688,872.3109374999767,872.3110057999729,872.3166008999688,,873.0115005999687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,1,90,2,2,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,4,4,69,,,,,,,,,,,,,,,,,,,,,873.0181190000148,,,,,,,,,,,,,873.0120697999955,873.0181190000148,873.0181190000148,873.2192816999741,873.6673339999979,2,1,0.6462395000271499,None,873.667934499972,873.6742056999938,873.6742056999938,873.8789406999713,874.0876758000231,874.0818498000153,874.0818903999752,874.0876758000231,,874.7820114999777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,1,90,2,2,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,5,5,35,,,,,,,,,,,,,,,,,,,,,874.7885967000038,,,,,,,,,,,,,874.7825645999983,874.7885967000038,874.7885967000038,874.9903678999981,875.3515199999674,2,1,0.5592059000045992,None,875.3523383999709,875.3596424999996,875.3596424999996,875.5594305999693,875.7676552999765,875.7620669999742,875.7621042999672,875.7676552999765,,876.4624700999702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,2,180,3,1,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,6,6,65,,,,,,,,,,,,,,,,,,,,,876.469110200007,,,,,,,,,,,,,876.4631835999899,876.469110200007,876.469110200007,876.6706044999883,877.0473096999922,1,1,0.5741184999933466,None,877.0478604999953,877.0535827999702,877.0535827999702,877.2605749000213,877.469228699978,877.4635609000106,877.4635981000029,877.469228699978,,878.1638848999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,0,0,1,3,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,7,7,82,,,,,,,,,,,,,,,,,,,,,878.1706645999802,,,,,,,,,,,,,878.1644223000039,878.1706645999802,878.1706645999802,878.3720442000194,878.596049499989,4,0,0.41746289998991415,None,878.5966611999902,878.6043044999824,878.6043044999824,878.8095517000183,879.0177127000061,879.0126524000079,879.0126859999727,879.0177127000061,,879.7130843999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,0,0,1,3,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,8,8,18,,,,,,,,,,,,,,,,,,,,,879.7194618000067,,,,,,,,,,,,,879.7137619999703,879.7194618000067,879.7194618000067,879.9205905999988,880.7131659999723,None,0,,,880.713938299974,880.7219412999693,880.7219412999693,880.9274050999666,881.1358205999713,881.1299743999843,881.130011399975,881.1358205999713,,881.8305137999705,,,,,,,,,,,,,,,,,880.7219412999693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,1,90,2,2,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,9,9,20,,,,,,,,,,,,,,,,,,,,,881.8372110999771,,,,,,,,,,,,,881.8311543000164,881.8372110999771,881.8372110999771,882.0386758999666,882.5122946000192,2,1,0.671797199989669,None,882.5128563999897,882.519026599999,882.519026599999,882.7257800999796,882.9344172999845,882.9285152999801,882.9285507000168,882.9344172999845,,883.6290349999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,2,180,3,1,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,10,10,23,,,,,,,,,,,,,,,,,,,,,883.6353358000051,,,,,,,,,,,,,883.6295815000194,883.6353358000051,883.6353358000051,883.8374385000207,884.2210592000047,1,1,0.5802557000424713,None,884.221763700014,884.2278434999753,884.2278434999753,884.4341613000142,884.6423818999901,884.6368306999793,884.636877699988,884.6423818999901,,885.3374568999861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,1,90,2,2,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,11,11,45,,,,,,,,,,,,,,,,,,,,,885.3439970000181,,,,,,,,,,,,,885.3379864000017,885.3439970000181,885.3439970000181,885.5452547000023,886.0140303000226,2,1,0.6675324999960139,None,886.0145889999694,886.0197905999958,886.0197905999958,886.225993399974,886.4339671999915,886.428928999987,886.4289740999811,886.4339671999915,,887.1290555999731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,2,180,3,1,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,12,12,61,,,,,,,,,,,,,,,,,,,,,887.1353204000043,,,,,,,,,,,,,887.1296862000017,887.1353204000043,887.1353204000043,887.3368918999913,887.5889520000201,1,1,0.4490046999999322,None,887.5896791999694,887.5961884999997,887.5961884999997,887.8023591999663,888.0103689999669,888.005155300023,888.0051903999993,888.0103689999669,,888.7053194000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,2,180,3,1,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,13,13,5,,,,,,,,,,,,,,,,,,,,,888.7124157000217,,,,,,,,,,,,,888.7058868000167,888.7124157000217,888.7124157000217,888.9138500000117,889.3181545999832,1,1,0.5991004000534303,None,889.3186791000189,889.3235315000056,889.3235315000056,889.5315876000095,889.7395395999774,889.7344264999847,889.7344635999762,889.7395395999774,890.44114239997,890.4351557000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,2,180,3,1,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,14,14,66,,,,,,,,,,,,,,,,,,,,,890.44114239997,,,,,,,,,,,,,890.4356430000043,890.44114239997,890.44114239997,890.6427126000053,890.9036004999653,1,1,0.45894069998757914,None,890.9042977999779,890.9142272999743,890.9142272999743,891.1147138999659,891.3230813000118,891.3171219999786,891.3171651000157,891.3230813000118,,892.0174637999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,1,90,2,2,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,15,15,67,,,,,,,,,,,,,,,,,,,,,892.0242059999728,,,,,,,,,,,,,892.0179031000007,892.0242059999728,892.0242059999728,892.2257275999873,892.790868000011,2,1,0.7632821999723092,None,892.7914757999824,892.7971246999805,892.7971246999805,893.0032470999868,893.2118502999656,893.2058405000134,893.2059055999853,893.2118502999656,,893.9065032000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,1,90,2,2,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,16,16,50,,,,,,,,,,,,,,,,,,,,,893.9136600000202,,,,,,,,,,,,,893.9071349999867,893.9136600000202,893.9136600000202,894.1146121000056,894.4430148999672,2,1,0.5240684000309557,None,894.4435028000153,894.4487288999953,894.4487288999953,894.6563909999677,894.8645477999817,894.8585359000135,894.8585706999875,894.8645477999817,,895.5597872000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,1,90,2,2,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,17,17,13,,,,,,,,,,,,,,,,,,,,,895.5671062999754,,,,,,,,,,,,,895.5606160999741,895.5671062999754,895.5671062999754,895.7673335999716,896.165116499993,2,1,0.5952256000018679,None,896.1657024999731,896.1723093999899,896.1723093999899,896.3783355000196,896.5868029000121,896.5807920999941,896.580826200021,896.5868029000121,,897.2817002999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,3,270,0,4,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,18,18,43,,,,,,,,,,,,,,,,,,,,,897.2881755999988,,,,,,,,,,,,,897.2822818999994,897.2881755999988,897.2881755999988,897.4892085000174,897.9151619999902,4,1,0.6233133999630809,None,897.9157071000081,897.9220356000005,897.9220356000005,898.1282881000079,898.3366337000043,898.3305552999955,898.3305894000223,898.3366337000043,,899.0322193999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,3,270,0,4,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,19,19,55,,,,,,,,,,,,,,,,,,,,,899.0404435999808,,,,,,,,,,,,,899.0328733000206,899.0404435999808,899.0404435999808,899.2463791000191,899.6304094999796,4,1,0.5853444999665953,None,899.6309001999907,899.6358207999729,899.6358207999729,899.8437490999931,900.0518728999887,900.0462438999675,900.0462782999966,900.0518728999887,,900.7469184999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,3,270,0,4,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,20,20,4,,,,,,,,,,,,,,,,,,,,,900.754119499994,,,,,,,,,,,,,900.7477370999986,900.754119499994,900.754119499994,900.9546383999987,901.3452302999794,4,1,0.5851055000093766,None,901.3458142000018,901.35235619999,901.35235619999,901.5589585999842,901.7672444999916,901.7611662999843,901.7612036999781,901.7672444999916,,902.4626063000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,3,270,0,4,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,21,21,41,,,,,,,,,,,,,,,,,,,,,902.4689307999797,,,,,,,,,,,,,902.4632089000079,902.4689307999797,902.4689307999797,902.6703655999736,902.9986332000117,4,1,0.5232664999784902,None,902.9992825000081,903.0048979999847,903.0048979999847,903.2120870000217,903.4200561000034,903.4141578999697,903.4141946000163,903.4200561000034,,904.1149100000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,0,0,1,3,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,22,22,68,,,,,,,,,,,,,,,,,,,,,904.1218326999806,,,,,,,,,,,,,904.1154798999778,904.1218326999806,904.1218326999806,904.3230131000164,904.8244374999776,2,0,0.6986020000185817,None,904.8249744999921,904.8342150999815,904.8342150999815,905.038164299971,905.246734299988,905.2405555999721,905.2405900000012,905.246734299988,,905.9411903999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,2,180,3,1,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,23,23,40,,,,,,,,,,,,,,,,,,,,,905.9472601999878,,,,,,,,,,,,,905.9416167999734,905.9472601999878,905.9472601999878,906.1489968000096,906.789570999972,1,1,0.8372392000164837,None,906.7900876000058,906.7950157999876,906.7950157999876,907.0032089999877,907.2124626999721,907.2065838999697,907.2066341000027,907.2124626999721,907.9127423000173,907.9069901999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,3,270,0,4,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,24,24,2,,,,,,,,,,,,,,,,,,,,,907.9127423000173,,,,,,,,,,,,,907.9075516000157,907.9127423000173,907.9127423000173,908.114552700019,908.4501505999942,4,1,0.5342482000123709,None,908.4507344000158,908.4555811000173,908.4555811000173,908.6629763999954,908.8711945000105,908.865475300001,908.8655204999959,908.8711945000105,,909.5659253000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,1,90,2,2,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,25,25,52,,,,,,,,,,,,,,,,,,,,,909.5731586000184,,,,,,,,,,,,,909.5665464000194,909.5731586000184,909.5731586000184,909.7739235999761,910.103705400019,2,1,0.5273559999768622,None,910.1044666999951,910.1144522000104,910.1144522000104,910.3159125999664,910.5239817000111,910.518944600015,910.5189899000106,910.5239817000111,911.225248600007,911.2195632000221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,3,270,0,4,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,26,26,36,,,,,,,,,,,,,,,,,,,,,911.225248600007,,,,,,,,,,,,,911.2200317999814,911.225248600007,911.225248600007,911.4271905000205,911.872944200004,4,1,0.641718500002753,None,911.873545999988,911.8794571000035,911.8794571000035,912.086603600008,912.2947566999937,912.2894261999754,912.2894666999928,912.2947566999937,,912.991429799993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,2,180,3,1,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,27,27,73,,,,,,,,,,,,,,,,,,,,,913.000133399968,,,,,,,,,,,,,912.9922046000138,913.000133399968,913.000133399968,913.2047505999799,913.8178079000209,1,1,0.8145405999966897,None,913.818408399995,913.8259760999936,913.8259760999936,914.0308402999653,914.2398930999916,914.2337915999815,914.2338370999787,914.2398930999916,,914.9341376000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
,2,180,3,1,red,sequences/sub107_practice_sequence_04.csv,,,,,,,,,,,0,4,4,4,0,28,28,57,,,,,,,,,,,,,,,,,,,,,914.9415556999738,,,,,,,,,,,,,914.9348525999812,914.9415556999738,914.9415556999738,915.1425165999681,915.5821265999693,1,1,0.6364126999978907,None,915.5827941999887,915.5881158999982,915.5881158999982,915.7951056999736,916.0031569999992,915.9970212000189,915.9970537999761,916.0031569999992,,916.6981511000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107,percept,1,0,2024-08-11_14h41.10.919,ASRT_percept,2023.2.3,144.89057868311625,2024-08-11 15h08.17.340512 +0800,
