initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,percept_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,percept_testing_trials.thisRepN,percept_testing_trials.thisTrialN,percept_testing_trials.thisN,percept_testing_trials.thisIndex,percept_testing_loop.thisRepN,percept_testing_loop.thisTrialN,percept_testing_loop.thisN,percept_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,text_2.stopped,RSI.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,feedback_post_section.stopped,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,seqarrow.stopped,arrow_report.stopped,key_resp.stopped,percept_testing_instruction.started,spaceship4.started,key_resp_5.started,percept_testing_instruction_text.started,percept_testing_instruction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,thankyouscreen.started,text.started,key_resp_6.started,thankyouscreen.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
,0,0,1,3,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,13,13,13,,,,,,,,,,,,,1930.7247799999896,,,,,,,,,,,,,1930.7186350999982,1930.7247799999896,1930.7247799999896,1930.9263572999917,1931.1778915999894,3,1,0.44593479999457486,None,1931.1785781999934,1931.1849139999977,1931.1849139999977,1931.391652099992,1931.5998985999904,1931.5940686999966,1931.5941058999888,1931.5998985999904,,1932.2953053999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,14,14,14,,,,,,,,,,,,,1932.3026881999976,,,,,,,,,,,,,1932.2958719000017,1932.3026881999976,1932.3026881999976,1932.5026201,1932.7064720999915,3,1,0.4012375000020256,None,1932.7071214999887,1932.7145022999903,1932.7145022999903,1932.9197904999892,1933.1279178999976,1933.1222135999997,1933.1222579999885,1933.1279178999976,,1933.8227887999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,15,15,15,,,,,,,,,,,,,1933.8291067999962,,,,,,,,,,,,,1933.8234505,1933.8291067999962,1933.8291067999962,1934.0304689999903,1934.1642936999997,2,1,0.331546100002015,None,1934.1648144999926,1934.1699421999947,1934.1699421999947,1934.3772944999946,1934.5860392999894,1934.580348699994,1934.5803854999976,1934.5860392999894,,1935.2810829999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,16,16,16,,,,,,,,,,,,,1935.287745900001,,,,,,,,,,,,,1935.2816966999962,1935.287745900001,1935.287745900001,1935.48887619999,1935.7543743999995,1,1,0.46021900000050664,None,1935.754927899994,1935.759982699994,1935.759982699994,1935.968102599989,1936.175976300001,1936.1709230999986,1936.1711940999958,1936.175976300001,,1936.8710957000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,17,17,17,,,,,,,,,,,,,1936.8779601999995,,,,,,,,,,,,,1936.871702199991,1936.8779601999995,1936.8779601999995,1937.0792266999924,1937.351541600001,1,1,0.4694745000015246,None,1937.3520740999957,1937.3575125999923,1937.3575125999923,1937.5651032000023,1937.7731342999905,1937.7670957999944,1937.7671236000024,1937.7731342999905,,1938.4686753999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,18,18,18,,,,,,,,,,,,,1938.4751179000014,,,,,,,,,,,,,1938.4693249999982,1938.4751179000014,1938.4751179000014,1938.6762346999894,1939.095023899994,2,1,0.6128934000007575,None,1939.0956459000008,1939.1010676000005,1939.1010676000005,1939.3079825999885,1939.5161746999947,1939.5115764999937,1939.5116206999955,1939.5161746999947,1940.2196339999937,1940.212391299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,19,19,19,,,,,,,,,,,,,1940.2196339999937,,,,,,,,,,,,,1940.2130677999958,1940.2196339999937,1940.2196339999937,1940.4199102999992,1940.7487376999925,4,1,0.5253287999948952,None,1940.7493257999886,1940.7559122999955,1940.7559122999955,1940.960730699997,1941.169195399998,1941.1633724999992,1941.1634085999976,1941.169195399998,,1941.8640426999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,20,20,20,,,,,,,,,,,,,1941.8721885999985,,,,,,,,,,,,,1941.8647285999905,1941.8721885999985,1941.8721885999985,1942.0724966999987,1942.4652918999927,2,1,0.5896087000000989,None,1942.4659232999984,1942.472278000001,1942.472278000001,1942.6761867999885,1942.8847221999895,1942.8794357000006,1942.8794840999908,1942.8847221999895,1943.5855307999882,1943.5797467999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,21,21,21,,,,,,,,,,,,,1943.5855307999882,,,,,,,,,,,,,1943.5802967999916,1943.5855307999882,1943.5855307999882,1943.7877870999946,1944.1020526999928,3,1,0.5133955999917816,None,1944.1027376999991,1944.1099790000007,1944.1099790000007,1944.315128000002,1944.5232558999996,1944.5176327999943,1944.5176727999933,1944.5232558999996,,1945.2183380999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,22,22,22,,,,,,,,,,,,,1945.2257678999886,,,,,,,,,,,,,1945.2191737999965,1945.2257678999886,1945.2257678999886,1945.4260603000002,1945.7007857999997,3,1,0.4706049999949755,None,1945.701702899998,1945.7083930999943,1945.7083930999943,1945.9121428999933,1946.1206445999997,1946.1152464999905,1946.1152901000023,1946.1206445999997,,1946.8154268999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,23,23,23,,,,,,,,,,,,,1946.8217320999975,,,,,,,,,,,,,1946.8159089999972,1946.8217320999975,1946.8217320999975,1947.0233886999922,1947.3724199999997,2,1,0.5449938999954611,None,1947.3729431999964,1947.3778362000012,1947.3778362000012,1947.5854338999925,1947.7943020999955,1947.7878745999915,1947.787911499996,1947.7943020999955,,1948.4889933999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,24,24,24,,,,,,,,,,,,,1948.4959272999986,,,,,,,,,,,,,1948.489797199989,1948.4959272999986,1948.4959272999986,1948.6969528999907,1949.151657800001,4,1,0.6527470000000903,None,1949.1522243999934,1949.1598151999933,1949.1598151999933,1949.36370229999,1949.5718761999888,1949.5659029999952,1949.5659373999952,1949.5718761999888,,1950.2670339999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,25,25,25,,,,,,,,,,,,,1950.275434199997,,,,,,,,,,,,,1950.2678217999928,1950.275434199997,1950.275434199997,1950.4745594999986,1950.6991701999941,1,1,0.4214351000118768,None,1950.6997171999974,1950.7049482000002,1950.7049482000002,1950.9115990999999,1951.1199961999955,1951.1145839999954,1951.1146155000024,1951.1199961999955,,1951.8150297999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,26,26,26,,,,,,,,,,,,,1951.8214614999888,,,,,,,,,,,,,1951.8156621999951,1951.8214614999888,1951.8214614999888,1952.0235792999883,1952.3660533999937,4,1,0.5390169000020251,None,1952.366713299998,1952.3744684999983,1952.3744684999983,1952.5787772999902,1952.7869499999942,1952.7811111999908,1952.7811402999941,1952.7869499999942,,1953.4816137000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,27,27,27,,,,,,,,,,,,,1953.488451600002,,,,,,,,,,,,,1953.482190499999,1953.488451600002,1953.488451600002,1953.6904452000017,1953.9780930999987,4,1,0.48539260000688955,None,1953.9789484999928,1953.9865446999902,1953.9865446999902,1954.1896764999983,1954.3980277999945,1954.3919263999996,1954.3919628000003,1954.3980277999945,,1955.0931863000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,28,28,28,,,,,,,,,,,,,1955.0999401000008,,,,,,,,,,,,,1955.0937609999964,1955.0999401000008,1955.0999401000008,1955.3012898000015,1955.603309099999,3,1,0.5002024999994319,None,1955.60407999999,1955.6115151999984,1955.6115151999984,1955.8146354999917,1956.0229146999918,1956.0170799999905,1956.0171212999994,1956.0229146999918,,1956.717511099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,29,29,29,,,,,,,,,,,,,1956.7242336999916,,,,,,,,,,,,,1956.7180501999974,1956.7242336999916,1956.7242336999916,1956.9260912000027,1957.080794399997,3,1,0.352887400003965,None,1957.081391300002,1957.0881210999942,1957.0881210999942,1957.2941399999982,1957.5023259000009,1957.4964172999898,1957.4964466999954,1957.5023259000009,,1958.1968932000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,30,30,30,,,,,,,,,,,,,1958.203283099996,,,,,,,,,,,,,1958.1975717999885,1958.203283099996,1958.203283099996,1958.4048287999904,1958.8375879999949,4,1,0.6274574999988545,None,1958.8381604000024,1958.845379899998,1958.845379899998,1959.0509421999886,1959.259082199991,1959.2533976999985,1959.253443099995,1959.259082199991,,1959.9540352999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,31,31,31,,,,,,,,,,,,,1959.9602298999962,,,,,,,,,,,,,1959.9546263999946,1959.9602298999962,1959.9602298999962,1960.1584184999956,1960.4232829999964,2,1,0.4572948999993969,None,1960.4241085999965,1960.4331251999974,1960.4331251999974,1960.6344360999938,1960.8430002999958,1960.836689799995,1960.8367239999934,1960.8430002999958,,1961.5376442999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,32,32,32,,,,,,,,,,,,,1961.5451782000018,,,,,,,,,,,,,1961.5380883999896,1961.5451782000018,1961.5451782000018,1961.7461645000003,1962.1033348999918,3,1,0.5535289999970701,None,1962.1043973999913,1962.1140860000014,1962.1140860000014,1962.3146638999897,1962.5227087999956,1962.5166420000023,1962.5166732999933,1962.5227087999956,,1963.2182311999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,33,33,33,,,,,,,,,,,,,1963.2277212999907,,,,,,,,,,,,,1963.2192585000012,1963.2277212999907,1963.2277212999907,1963.4329436999978,1963.67765089999,1,1,0.44658289999642875,None,1963.6784289999923,1963.6873149999883,1963.6873149999883,1963.8909582999913,1964.099417599995,1964.0933796000027,1964.0934228999977,1964.099417599995,,1964.7942803999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,34,34,34,,,,,,,,,,,,,1964.8008245999954,,,,,,,,,,,,,1964.795045299994,1964.8008245999954,1964.8008245999954,1965.0022248000023,1965.3454585,1,1,0.5373825999995461,None,1965.3466218999965,1965.3538843999995,1965.3538843999995,1965.5572214999993,1965.76571349999,1965.7597089999908,1965.7597479999968,1965.76571349999,,1966.4610064000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,35,35,35,,,,,,,,,,,,,1966.4673576999921,,,,,,,,,,,,,1966.4616201000026,1966.4673576999921,1966.4673576999921,1966.6687090999912,1967.0245288000006,4,1,0.553025000001071,None,1967.0250994999951,1967.031002799995,1967.031002799995,1967.2380632999993,1967.4466066999885,1967.4405742999952,1967.4406114000012,1967.4466066999885,,1968.1411547999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,36,36,36,,,,,,,,,,,,,1968.147495600002,,,,,,,,,,,,,1968.1416637999937,1968.147495600002,1968.147495600002,1968.3490565999964,1968.741574300002,2,1,0.5910581999924034,None,1968.7422462999966,1968.7501840999903,1968.7501840999903,1968.953382599997,1969.1619395000016,1969.1556127999938,1969.1556397999957,1969.1619395000016,,1969.8561560999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,37,37,37,,,,,,,,,,,,,1969.8625815999985,,,,,,,,,,,,,1969.8567277999973,1969.8625815999985,1969.8625815999985,1970.0642159999989,1970.3503457999905,3,1,0.4801579000049969,None,1970.3507997999986,1970.355791599999,1970.355791599999,1970.5646001999994,1970.7780569999886,1970.7704113999935,1970.7705092999968,1970.7780569999886,,1971.4747949000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,38,38,38,,,,,,,,,,,,,1971.482069699996,,,,,,,,,,,,,1971.475321799997,1971.482069699996,1971.482069699996,1971.682301599998,1972.0390800000023,2,1,0.5517934999952558,None,1972.0398826000019,1972.0472080999898,1972.0472080999898,1972.2518102999893,1972.4607900999981,1972.4546918999986,1972.4547290999908,1972.4607900999981,,1973.1552903999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,39,39,39,,,,,,,,,,,,,1973.161156999995,,,,,,,,,,,,,1973.1558685999917,1973.161156999995,1973.161156999995,1973.3632051999884,1973.6161581999913,2,1,0.4492357999988599,None,1973.6170324999985,1973.629581000001,1973.629581000001,1973.8283312999993,1974.0373358999932,1974.0310819000006,1974.0311232999957,1974.0373358999932,,1974.7315989999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,40,40,40,,,,,,,,,,,,,1974.7388570999901,,,,,,,,,,,,,1974.7322649999987,1974.7388570999901,1974.7388570999901,1974.9388777999993,1975.3690199999983,1,1,0.6269192000036128,None,1975.369669199994,1975.3762048999924,1975.3762048999924,1975.5782256999955,1975.786472599997,1975.7802955999941,1975.7803279999935,1975.786472599997,,1976.4814629999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,41,41,41,,,,,,,,,,,,,1976.4874704999966,,,,,,,,,,,,,1976.4820151000022,1976.4874704999966,1976.4874704999966,1976.6896860999987,1976.8302632999985,1,1,0.3362531000020681,None,1976.8309980999911,1976.8363478999963,1976.8363478999963,1977.0509478999884,1977.2516266999883,1977.2456786999974,1977.245720299994,1977.2516266999883,,1977.9471524999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,42,42,42,,,,,,,,,,,,,1977.954366799997,,,,,,,,,,,,,1977.9477498999913,1977.954366799997,1977.954366799997,1978.1548292999942,1978.4972267999983,2,1,0.5366175999952247,None,1978.4978951999947,1978.5051297000027,1978.5051297000027,1978.7101641999907,1978.9182692999893,1978.91304639999,1978.9130855999974,1978.9182692999893,1979.6196014000016,1979.6140828999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,43,43,43,,,,,,,,,,,,,1979.6196014000016,,,,,,,,,,,,,1979.6146981999918,1979.6196014000016,1979.6196014000016,1979.8210603999905,1979.990808699993,4,1,0.3668452999991132,None,1979.991488300002,1979.9984703999944,1979.9984703999944,1980.20364539999,1980.4111690999998,1980.4062589999958,1980.4063001999893,1980.4111690999998,1981.1170153999992,1981.1073877000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,44,44,44,,,,,,,,,,,,,1981.1170153999992,,,,,,,,,,,,,1981.1081703999953,1981.1170153999992,1981.1170153999992,1981.3213707999967,1981.614903499998,4,1,0.4933539000048768,None,1981.6155743999989,1981.6215913999913,1981.6215913999913,1981.8279624999996,1982.0361329000007,1982.030326699998,1982.0303622999927,1982.0361329000007,,1982.7308015000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,white,,sequences/sub102_learning_sequence_05.csv,,,,,,,,,,,,,,,,,,0,5,5,5,0,45,45,45,,,,,,,,,,,,,1982.7380112999963,,,,,,,,,,,,,1982.7314199999964,1982.7380112999963,1982.7380112999963,1982.9395335000008,1983.170830099989,3,1,0.42586049999226816,None,1983.1714300999884,1983.1781611999904,1983.1781611999904,1983.3835663999926,1983.5919734999916,1983.5860060999985,1983.586051499995,1983.5919734999916,,1984.2865394999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
